"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
94.2116774655861,6.21481717564166,5.24732102523558,8.62465696060099,5.37445693043992,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
102.500491211915,5.15606654807925,8.53223726153374,8.44006861443631,6.47464246489108,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
62.920160373286,6.8396154535003,5.49915562383831,6.39065092080273,6.09064852469601,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
66.7848123694103,9.11143156467006,9.92295614327304,7.15028814272955,9.07012768788263,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
75.244777722472,6.02343742968515,6.99474167427979,7.4721738032531,7.62144345906563,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
52.9374282983129,7.9585346323438,8.79877401399426,5.49596130964346,7.84320600796491,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
63.0717025136517,9.78940697503276,6.19791384087875,6.9581884809304,6.25511184916832,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0
95.8083832939316,5.37438342464156,5.30069773434661,8.89991034986451,7.61818131897599,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0
78.4380606677607,5.12921198736876,7.57597977528349,8.03632367169484,5.28217347338796,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
51.1290987792139,8.53868561098352,8.00355920917355,5.17910836730152,8.6276504106354,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1
87.1341936656651,9.03560595703311,8.38659675559029,9.22227993258275,8.30424536019564,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0
77.7744927216627,9.16077228495851,5.97309562843293,8.44580314238556,8.26441092882305,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1
60.3671366629753,5.88932621059939,7.91116777691059,7.04202352324501,5.24407755117863,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
90.2075326838133,7.90612998651341,8.42292718123645,7.82655926886946,5.45294354204088,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
62.8188463419791,9.73863841267303,7.41207632236183,5.76560963061638,7.48520961264148,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
60.2616431286705,7.57528646267019,5.77130642253906,6.08209450845607,7.3933866713196,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
93.4762652033583,6.61027554771863,8.73075265903026,7.58125420543365,7.43884064955637,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
114.337977974186,8.62762626376934,7.37021640292369,9.02136317803524,9.79001696454361,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0
73.9015394498217,5.38617962389253,6.2407497339882,6.66388186393306,7.25120132905431,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
98.5751396372101,5.73359204223379,7.80152127728797,8.37047468055971,9.80652113910764,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
57.1754611627986,9.07635160023347,9.30033005657606,6.05776222306304,7.3697335831821,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0
70.2843252923259,8.48774949670769,9.98449072474614,6.42827214789577,5.7189444731921,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
87.4350110089664,5.37560128024779,7.42829282651655,8.40256810537539,8.30717611243017,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
77.2993769379001,5.89974343776703,6.93044119048864,8.55318595888093,7.23127249046229,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92.4746908950363,8.56970417895354,8.4810865460895,7.18768599559553,5.5571142223198,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
82.6342844213817,8.16404581186362,7.30662891059183,8.34781233337708,7.548830548767,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
105.453245865074,6.78892311872914,5.3974741930142,9.32465298334137,8.05192786850967,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1
79.4480334725193,5.18858006340452,5.58590629720129,6.35642554960214,6.0832905722782,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
69.0049023162853,8.79812609753571,9.97193647897802,6.28844440449029,7.18237132066861,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1
83.2496780447973,6.26629780745134,8.81212562904693,6.97340595303103,7.40752616431564,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1
65.8194254417626,8.16180596477352,9.51855885214172,5.1339157554321,6.67250128346495,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0
94.0284431712429,8.31328094238415,9.88234202726744,7.57988808909431,8.32172148278914,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0
51.2870464585991,9.77022076840512,5.61134953633882,5.75167247792706,8.30057128099725,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0
54.5885670739295,8.86745352298021,8.54112777975388,5.05318208946846,5.5050762463361,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0
101.705968974806,6.57440614770167,5.5615194782149,8.71372973313555,5.81543338601477,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
109.693609415604,5.80639868043363,5.29824842698872,8.39763183961622,6.06721151736565,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1
93.5056754643582,7.4158453149721,9.73200108273886,6.65314595680684,7.33209863537923,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
92.4313754943363,8.38740016566589,9.7498761350289,9.66167342849076,5.77410975238308,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
103.461522419497,5.86017456487752,5.57541540823877,9.38755081384443,6.3758045679424,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
120.847836000988,5.76762426877394,6.62448051036336,8.38080675457604,8.98738638381474,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
95.3712887813866,5.9525990311522,8.23084040544927,8.44122328911908,7.10080887540244,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1
61.3712693313878,5.26676710462198,5.46045133029111,6.68563730199821,5.61828530277126,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
102.506313892856,7.28957790299319,9.61651544785127,9.82488658744842,7.50822411151603,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
66.1122119541172,9.84724594512954,5.01563791302033,6.06035780743696,9.77129493490793,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
90.6177298238692,8.9347612624988,5.90981114422902,7.69357547163963,7.08243225933984,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
58.1482959819786,9.13619037833996,6.55972760054283,6.07108981232159,9.13526453310624,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
91.4595040493638,7.46107269776985,9.50114423059858,5.40912459138781,7.48939118115231,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1
109.476474117895,5.65830567968078,6.2417263945099,9.78657059487887,7.84644064144231,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1
123.65944390599,6.68524281005375,9.68785081757233,8.931221581297,9.89401260507293,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
81.7643644293308,5.6021135719493,8.39429674553685,7.57139037479647,9.78767689899541,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
70.765559224062,6.26049152342603,9.88813247531652,8.73422446427867,6.74177101580426,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
76.7322943083554,6.93983473116532,5.60951784718782,5.7842404267285,7.95968584017828,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
66.176096820094,5.65212547313422,6.44310636213049,5.43217458878644,8.03299033199437,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1
79.2635988839428,7.88328530499712,9.9484530556947,8.52900606114417,5.30411353218369,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
98.4245289645696,8.63045256584883,8.23533607646823,7.1038602408953,7.57899462594651,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1
101.685694230737,9.16465234477073,7.1999361156486,8.77170273801312,8.25030831852928,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1
82.0735878085208,6.18636232917197,7.72987071541138,7.19297691714019,8.63742277375422,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
58.8987874915197,7.54514304106124,6.00541760679334,6.68825323926285,9.98503673356026,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
86.7283816461003,8.19273751112632,9.30099471239373,8.03691416862421,9.4965289812535,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
76.938299749864,6.19662856101058,6.25423818826675,7.01659292913973,8.60847906325944,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
93.3861131540114,6.60878509748727,9.89166914485395,8.88572558062151,5.51068159402348,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0
58.4234465112281,8.8113092945423,5.86442505591549,5.85917773307301,5.93130248831585,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
114.568081292413,7.60495619033463,5.19666174193844,9.54941591131501,9.54315821873024,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0
77.8916386814557,9.86716293846257,5.71650404250249,6.92517645657063,6.60542861907743,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
74.4639128262498,6.76622757222503,5.87945383624174,5.36785017815419,6.86870822566561,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1
67.9973904346512,9.53469381784089,8.10134989442304,6.3474568980746,7.26093630073592,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
93.0308948559884,7.84449848928489,8.42972734826617,7.74373399210162,8.59698433661833,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
48.6808360370988,5.71535165072419,7.7940721786581,5.97685234737583,8.12913769041188,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0
86.027241455657,9.55726757412776,8.76648683100939,9.05548711307347,6.42130147549324,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0
63.8123169834322,9.12630651146173,8.2864152349066,5.7993303053081,8.42458018800244,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
98.7391681679244,8.84272538940422,8.30584917450324,9.93714751326479,8.54881990933791,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1
77.1039391421059,9.49364075087942,9.17279496672563,7.32760026119649,7.59931596694514,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
86.0604638003697,9.8434708698187,8.43922631232999,8.26785648358054,5.76481867348775,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
106.981099592433,7.49124583555385,7.34598793671466,7.92521159281023,5.01193824107759,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0
92.2430979928456,5.91076419572346,5.97317375591956,9.43597751786001,5.81264404929243,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
73.4828171783666,9.9175739067141,5.30024925479665,5.92973243328743,7.24466461571865,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1
82.8340896338995,8.63255004980601,9.59491138462909,7.50669282744639,7.3672097211238,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1
71.2359940095689,7.56582060479559,7.57667634752579,6.36406448902562,6.14599679829553,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
93.0263453224271,5.1359568128828,8.12776425736956,9.01566504035145,7.27401220588945,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
67.468134938404,8.49584734300151,6.64129210985266,7.12502871174365,5.64049810403958,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
61.7581733811694,8.27233916264959,5.39284161524847,6.49733141064644,8.66450796835124,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
72.5176952327874,5.85553747601807,7.30751597555354,7.06432144157588,8.47854142892174,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
58.2715859544588,8.16598777892068,8.69205064838752,6.01944071240723,5.08315170416608,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
55.5700589245768,9.70971920061857,7.96313571976498,6.65758279967122,6.3986191758886,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1
99.194420749741,7.44120276882313,7.22639528452419,9.46127909235656,8.86455312836915,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
71.1360181703825,5.3412315598689,9.82132198638283,7.04050106694922,5.02856484381482,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
51.7428378025489,6.35298797045834,6.24775552772917,5.0680593366269,5.00304901390336,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
90.832534766296,7.91895037866198,8.58627849607728,7.8365304984618,9.93008687044494,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
71.9821694739886,7.35696834512055,7.36575944698416,8.77699881326407,7.12147773941979,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
73.5710299576723,9.07984271761961,6.01078846026212,8.31785225775093,9.3657269293908,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
63.6574818043642,8.47840175149031,5.084166910965,8.53068684693426,9.480719541898,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
106.846656931891,9.55044997739606,9.3526033195667,9.26437209942378,5.77622500248253,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
89.8555442350489,9.65308208134957,5.72936773416586,7.64134010882117,9.31365719181485,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
82.0075949726452,6.06326888198964,8.60848836018704,7.68604108714499,6.34255467681214,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
102.095967795764,7.59186298004352,7.68442065222189,8.26452691922896,9.25122503424063,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1
73.897633568862,8.4380278212484,7.90153184323572,7.86410927190445,7.89141117827967,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
87.0567892231755,6.93261261912994,9.30473286076449,8.24397019925527,6.40530273318291,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1
99.5826089301098,7.89911034400575,5.98582833190449,8.03534337203018,7.38798042526469,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0
66.0674474477436,5.39018862182274,9.06597614404745,6.84221729752608,5.85102583747357,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
88.1275237096163,5.27961999061517,8.76019698334858,8.24363718624227,5.19197678077035,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0
89.8023562427283,7.57094959495589,9.9534317443613,7.51068456447683,9.82186564942822,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
83.4445441129065,6.61063165403903,5.30028596287593,8.62791108782403,5.45930451713502,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0
59.0621074428577,7.39640625775792,5.57057856582105,5.18682056688704,8.39247820433229,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
102.97786412619,9.33939814916812,9.86289076623507,9.89839234272949,5.10028182179667,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
78.9431915567968,7.50875244964845,8.12704222975299,6.90446887747385,5.13180443667807,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1
91.3307716234783,9.45801947149448,8.77083302475512,8.57162969652563,8.70256310212426,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0
98.7499428539194,7.89576266193762,8.16770962439477,9.35064344899729,8.20015407400206,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
92.1417881244313,7.52809823141433,9.94337082840502,7.1964136196766,9.29177952813916,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
54.5301215074127,8.261040590005,7.15220555546694,7.35917404061183,8.61890983302146,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
49.909694174485,7.69918023026548,5.62857047654688,5.56637394358404,8.05404087761417,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
77.6380404639494,9.83434551511891,7.24126809393056,6.590705960989,8.24550614692271,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0
74.1830080628153,7.6940522051882,9.55388009781018,7.84488799865358,7.6965979707893,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
102.581715258226,6.30652403575368,7.19486296409741,8.92264411435463,6.34149866411462,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1
112.684501025454,5.39068480837159,8.5237307078205,8.40093869366683,6.12892629113048,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
57.1215006227649,6.2920948874671,5.31789593864232,5.76092661707662,8.17434912314638,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
106.575095857703,7.32657948276028,5.376510117203,9.77123935474083,6.6282206622418,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1
111.586882435465,9.24684499623254,5.91147877159528,9.8628176888451,8.72879317030311,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
67.5545841562205,8.19835855509154,8.50398613139987,6.00105212652124,8.67502055130899,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0
93.1768432666475,9.93994846474379,5.63186562852934,8.42637139954604,5.81413623993285,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
74.9048308845199,8.39726851321757,5.3640004992485,6.56124707427807,6.23017628095113,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
81.2575605428295,6.71613560756668,7.65691298758611,6.2717787316069,9.09401373355649,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
96.3827486986082,5.86536741466261,8.88295800425112,9.41285933600739,6.65309171075933,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1
64.3672851744364,9.90953729022294,5.4372928768862,5.29767918167636,7.06462619476952,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0
94.3151549028926,8.1845362461172,7.87716401624493,7.65466901939362,9.63313945219852,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
106.37325081983,8.25050902087241,8.56595318648033,9.64089803397655,8.00667841802351,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0
86.8714485318575,5.99032571073622,8.96397946053185,7.76634776964784,9.06538398121484,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1
57.4408963617435,8.62450983258896,9.20394025859423,5.26835234952159,6.46258236374706,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
62.8509217308165,7.04640650190413,6.4806957275141,7.06937943585217,9.57155092735775,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
75.6666169950773,6.47546298801899,5.54432013072073,5.4058511427138,9.82227612752467,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1
90.648994985463,7.28465873980895,8.66551871295087,8.21843478130177,7.56690636510029,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
93.545681172161,5.02865654416382,6.42171085928567,8.80043782410212,9.40306430915371,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
69.5553302260406,8.16881629289128,8.14488918636926,6.25094586983323,8.51650228840299,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
90.1739283778769,8.19614921929315,5.02716628136113,9.9145410512574,7.09433057229035,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
100.176657176172,6.83433719561435,9.9190675735008,9.07000762061216,7.27994639542885,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0
77.707311962192,6.51358080329373,7.75264704134315,7.30820777593181,5.79213432269171,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0
101.411543162242,5.97104750922881,6.01315486128442,8.81389374728315,9.11456883884966,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1
75.1083380266552,5.33627727883868,7.30987615068443,6.4291513862554,8.82693695253693,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
84.6899450137391,8.72748959925957,9.73019302589819,8.09587391559035,5.49377442104742,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
92.7472849368039,9.00736197363585,8.81258852547035,9.71280227066018,6.47947472287342,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
125.828157635591,7.06374773057178,8.10577114461921,9.91596813546494,6.24348042649217,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
59.8065218838152,9.46552768233232,6.22817441471852,5.23848445154727,5.24238017271273,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
99.5278552798318,9.08840359188616,9.71371859312057,7.60159045341425,6.34573885821737,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
90.2415510090721,8.41063117724843,5.44546552235261,8.88961338670924,9.32141754659824,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
102.824520582954,7.36294884816743,6.29056976526044,9.7054398606997,9.0050923707895,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
89.7126139713419,9.81714824098162,9.62849342613481,8.00030047539622,9.70223007374443,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
106.971796012827,9.80464478139766,8.67005508043803,9.50311937951483,6.25516870408319,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0
75.7867912645674,7.16986833722331,6.62526226253249,6.94900123402476,8.94985662773252,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0
87.926452476806,9.04619535547681,7.77001307928003,9.42242316203192,5.34180896240287,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
66.713492922761,9.80506358318962,8.11670682975091,6.79047679528594,5.7257884950377,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
82.7410154721063,6.71453730785288,9.61041665519588,7.51672136946581,9.17056291829795,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
85.6941802213577,8.05822848225944,8.40034266118892,8.57435967423953,7.28917563334107,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
119.764669530061,5.56843768339604,8.73036439763382,9.586240677163,9.67564769671299,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
70.0499777739814,8.87780746561475,7.62223363853991,6.3578291144222,5.71359838941135,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0
53.7949838203615,8.99930583313107,5.41334991343319,5.48933651763946,7.39668185589835,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
82.2200273185678,6.58288306323811,8.52603289647959,6.53812224743888,5.89780532987788,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1
83.2803261194099,8.13538601621985,7.02611599932425,6.55805883579887,6.57854833058082,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
73.2769107646005,5.55816392065026,7.46103368932381,8.39811852667481,7.29843424167484,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
71.2078321015729,8.27885805862024,8.18379785167053,6.79530831752345,7.39974836818874,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
74.9285815758266,8.08572538895532,7.61672233580612,7.85256373696029,8.84188683819957,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
44.8694476431721,5.04873274825513,8.56375003117137,5.2123938628938,6.45432408782654,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
97.4443841894239,7.42387515725568,6.83510277769528,7.63965062680654,5.42359895538539,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1
75.4725728591696,9.22484511043876,5.40360648417845,5.66187227959745,5.36154173081741,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
74.5189328953576,5.21153973415494,9.77701864670962,6.40758157707751,7.87366655888036,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
51.753001773321,8.54543578927405,5.80823358264752,6.06745658558793,9.5341332803946,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
75.3494512478379,9.38938602921553,6.82991608395241,6.24229173874483,9.12670221994631,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
103.180667118798,7.09926659590565,8.77138187061064,9.61574160144664,9.04693775111809,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
101.372009314781,7.3215060273651,6.77792033879086,9.18724440736696,8.76280298223719,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
88.6355139207831,5.39822192280553,6.67888478608802,8.89300194918178,8.19196202792227,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
93.137285850479,8.54576325626113,6.51318395277485,8.99504138506018,7.83256673603319,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
77.1857855658464,6.01368072908372,6.95343537605368,6.81943040923215,9.48605228913948,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0
83.8033355508884,9.23846094403416,7.90533421793953,7.08850287948735,9.79425854049623,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1
78.8829312148502,8.69098831433803,5.66155633772723,6.13760738517158,6.71588538913056,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
74.2584203936247,7.22679198835976,9.53084347536787,7.60386384790763,9.93519132374786,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
59.7658529334618,8.45306037808768,5.34645669627935,6.42942530917935,7.25511672324501,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
